FollowUpID,LeadID,FollowUpDate,CallDuration,ResponseTimeMins,SiteVisit
4490_1,4490,2024-09-22,3,11,Yes
4491_0,4491,2024-11-12,9,101,Yes
4491_1,4491,2024-11-13,5,8,No
4491_2,4491,2024-11-14,4,76,No
4491_3,4491,2024-11-15,3,62,No
4491_4,4491,2024-11-16,3,26,Yes
4492_0,4492,2024-06-07,5,3,Yes
4492_1,4492,2024-06-08,7,64,No
4492_2,4492,2024-06-09,9,110,No
4492_3,4492,2024-06-10,9,36,No
4492_4,4492,2024-06-11,6,85,No
4493_0,4493,2024-09-04,3,66,No
4493_1,4493,2024-09-05,2,83,No
4494_0,4494,2024-09-29,2,13,Yes
4494_1,4494,2024-09-30,6,87,Yes
4494_2,4494,2024-10-01,6,2,Yes
4495_0,4495,2024-02-25,3,59,No
4495_1,4495,2024-02-26,15,17,No
4495_2,4495,2024-02-27,8,102,No
4495_3,4495,2024-02-28,13,37,No
4495_4,4495,2024-02-29,13,75,No
4496_0,4496,2024-08-26,5,4,No
4496_1,4496,2024-08-27,13,119,No
4496_2,4496,2024-08-28,12,37,No
4496_3,4496,2024-08-29,7,84,No
4497_0,4497,2024-12-13,6,34,Yes
4497_1,4497,2024-12-14,2,107,No
4497_2,4497,2024-12-15,9,80,No
4497_3,4497,2024-12-16,7,112,No
4497_4,4497,2024-12-17,10,36,No
4498_0,4498,2024-01-27,6,30,Yes
4498_1,4498,2024-01-28,4,47,Yes
4499_0,4499,2024-02-07,15,98,Yes
4499_1,4499,2024-02-08,13,4,No
4500_0,4500,2024-02-11,8,117,No
4501_0,4501,2024-01-15,6,46,Yes
4501_1,4501,2024-01-16,1,120,No
4501_2,4501,2024-01-17,12,48,No
4502_0,4502,2024-06-04,10,110,No
4502_1,4502,2024-06-05,1,26,No
4502_2,4502,2024-06-06,2,73,Yes
4503_0,4503,2024-03-29,11,19,No
4503_1,4503,2024-03-30,7,116,No
4503_2,4503,2024-03-31,6,60,Yes
4503_3,4503,2024-04-01,14,84,Yes
4504_0,4504,2024-01-12,1,110,No
4504_1,4504,2024-01-13,7,23,No
4504_2,4504,2024-01-14,13,25,Yes
4504_3,4504,2024-01-15,11,16,No
4505_0,4505,2024-07-21,8,80,No
4506_0,4506,2024-06-20,6,82,No
4506_1,4506,2024-06-21,10,83,Yes
4506_2,4506,2024-06-22,12,7,No
4506_3,4506,2024-06-23,6,75,No
4506_4,4506,2024-06-24,12,76,No
4507_0,4507,2024-06-18,5,87,No
4507_1,4507,2024-06-19,14,24,No
4507_2,4507,2024-06-20,6,120,No
4507_3,4507,2024-06-21,15,5,Yes
4508_0,4508,2024-03-28,12,82,Yes
4508_1,4508,2024-03-29,4,9,No
4508_2,4508,2024-03-30,7,116,No
4508_3,4508,2024-03-31,12,105,No
4508_4,4508,2024-04-01,2,77,No
4509_0,4509,2024-02-07,13,80,Yes
4510_0,4510,2024-09-16,1,67,No
4510_1,4510,2024-09-17,7,30,No
4511_0,4511,2024-06-28,9,13,No
4511_1,4511,2024-06-29,14,21,No
4512_0,4512,2024-04-03,5,75,Yes
4512_1,4512,2024-04-04,8,100,No
4512_2,4512,2024-04-05,8,2,No
4513_0,4513,2024-06-20,5,24,No
4513_1,4513,2024-06-21,5,77,No
4513_2,4513,2024-06-22,10,47,No
4513_3,4513,2024-06-23,10,20,No
4513_4,4513,2024-06-24,13,59,Yes
4514_0,4514,2024-01-28,3,68,No
4515_0,4515,2024-04-26,1,59,No
4515_1,4515,2024-04-27,8,18,Yes
4515_2,4515,2024-04-28,12,4,No
4515_3,4515,2024-04-29,1,44,No
4515_4,4515,2024-04-30,9,65,No
4516_0,4516,2024-12-13,6,20,Yes
4516_1,4516,2024-12-14,4,88,Yes
4516_2,4516,2024-12-15,5,56,No
4517_0,4517,2024-07-03,1,13,No
4517_1,4517,2024-07-04,7,74,Yes
4518_0,4518,2024-01-25,6,18,No
4518_1,4518,2024-01-26,2,82,No
4519_0,4519,2024-09-05,15,8,Yes
4519_1,4519,2024-09-06,2,20,No
4520_0,4520,2024-05-09,4,114,Yes
4520_1,4520,2024-05-10,13,94,Yes
4520_2,4520,2024-05-11,8,66,No
4520_3,4520,2024-05-12,13,3,No
4521_0,4521,2024-06-23,3,54,Yes
4521_1,4521,2024-06-24,1,119,No
4521_2,4521,2024-06-25,10,115,No
4522_0,4522,2024-08-13,4,37,No
4522_1,4522,2024-08-14,6,26,No
4522_2,4522,2024-08-15,5,89,No
4522_3,4522,2024-08-16,12,97,Yes
4522_4,4522,2024-08-17,7,24,Yes
4523_0,4523,2024-07-23,8,43,No
4523_1,4523,2024-07-24,9,45,Yes
4523_2,4523,2024-07-25,9,38,No
4523_3,4523,2024-07-26,10,96,Yes
4524_0,4524,2024-11-30,6,1,No
4524_1,4524,2024-12-01,1,50,No
4525_0,4525,2024-03-31,4,64,Yes
4525_1,4525,2024-04-01,5,28,No
4525_2,4525,2024-04-02,6,69,No
4526_0,4526,2024-05-13,13,3,No
4526_1,4526,2024-05-14,14,13,No
4527_0,4527,2024-09-25,4,47,Yes
4527_1,4527,2024-09-26,14,29,Yes
4527_2,4527,2024-09-27,11,107,No
4528_0,4528,2024-02-02,5,20,No
4528_1,4528,2024-02-03,8,101,No
4528_2,4528,2024-02-04,12,93,No
4529_0,4529,2024-03-20,15,72,No
4529_1,4529,2024-03-21,13,17,Yes
4530_0,4530,2024-09-26,10,49,No
4531_0,4531,2024-03-20,13,88,No
4532_0,4532,2024-12-24,3,77,No
4532_1,4532,2024-12-25,13,64,No
4532_2,4532,2024-12-26,6,12,No
4532_3,4532,2024-12-27,5,106,Yes
4532_4,4532,2024-12-28,15,110,Yes
4533_0,4533,2024-05-29,1,54,No
4534_0,4534,2024-10-01,11,28,Yes
4534_1,4534,2024-10-02,1,1,Yes
4534_2,4534,2024-10-03,11,60,Yes
4534_3,4534,2024-10-04,9,28,No
4534_4,4534,2024-10-05,7,66,No
4535_0,4535,2024-10-03,12,105,Yes
4535_1,4535,2024-10-04,14,8,No
4535_2,4535,2024-10-05,9,28,Yes
4535_3,4535,2024-10-06,6,75,No
4535_4,4535,2024-10-07,12,44,No
4536_0,4536,2024-07-22,4,93,No
4536_1,4536,2024-07-23,12,112,No
4536_2,4536,2024-07-24,4,61,Yes
4536_3,4536,2024-07-25,14,61,No
4537_0,4537,2024-08-10,13,51,No
4537_1,4537,2024-08-11,13,6,No
4537_2,4537,2024-08-12,3,5,No
4538_0,4538,2024-09-19,3,94,No
4538_1,4538,2024-09-20,15,19,Yes
4538_2,4538,2024-09-21,10,1,No
4539_0,4539,2024-07-13,12,108,Yes
4539_1,4539,2024-07-14,6,25,Yes
4539_2,4539,2024-07-15,10,85,No
4540_0,4540,2024-03-11,7,33,No
4540_1,4540,2024-03-12,1,18,No
4541_0,4541,2024-05-29,11,113,No
4542_0,4542,2024-06-05,7,79,Yes
4542_1,4542,2024-06-06,3,113,Yes
4543_0,4543,2024-10-31,12,46,No
4543_1,4543,2024-11-01,1,113,No
4543_2,4543,2024-11-02,10,74,Yes
4544_0,4544,2024-01-02,4,43,No
4545_0,4545,2024-01-08,5,100,No
4545_1,4545,2024-01-09,3,97,No
4545_2,4545,2024-01-10,15,65,No
4546_0,4546,2024-03-22,3,71,No
4546_1,4546,2024-03-23,2,76,Yes
4546_2,4546,2024-03-24,4,49,Yes
4546_3,4546,2024-03-25,11,43,Yes
4547_0,4547,2024-03-05,2,26,No
4547_1,4547,2024-03-06,4,9,No
4547_2,4547,2024-03-07,10,39,No
4547_3,4547,2024-03-08,9,8,No
4547_4,4547,2024-03-09,8,19,Yes
4548_0,4548,2024-01-26,7,92,Yes
4548_1,4548,2024-01-27,12,113,No
4548_2,4548,2024-01-28,14,97,No
4548_3,4548,2024-01-29,4,17,Yes
4548_4,4548,2024-01-30,11,81,Yes
4549_0,4549,2024-03-31,9,68,No
4550_0,4550,2024-10-29,2,95,No
4551_0,4551,2024-05-31,11,30,No
4551_1,4551,2024-06-01,5,80,No
4551_2,4551,2024-06-02,4,47,Yes
4551_3,4551,2024-06-03,5,42,No
4551_4,4551,2024-06-04,14,12,No
4552_0,4552,2024-03-24,11,106,Yes
4552_1,4552,2024-03-25,14,11,Yes
4552_2,4552,2024-03-26,14,31,Yes
4552_3,4552,2024-03-27,10,97,No
4553_0,4553,2024-08-24,8,117,No
4553_1,4553,2024-08-25,2,55,No
4554_0,4554,2024-10-04,11,63,Yes
4554_1,4554,2024-10-05,7,21,Yes
4555_0,4555,2024-06-29,8,85,No
4555_1,4555,2024-06-30,9,95,No
4555_2,4555,2024-07-01,12,64,No
4555_3,4555,2024-07-02,2,76,No
4556_0,4556,2024-05-19,6,108,No
4557_0,4557,2024-11-15,6,45,Yes
4557_1,4557,2024-11-16,2,49,Yes
4557_2,4557,2024-11-17,7,57,Yes
4558_0,4558,2024-11-26,13,2,Yes
4558_1,4558,2024-11-27,3,79,No
4559_0,4559,2024-06-03,5,33,No
4559_1,4559,2024-06-04,10,113,No
4559_2,4559,2024-06-05,7,53,Yes
4560_0,4560,2024-08-11,10,61,No
4560_1,4560,2024-08-12,13,68,No
4560_2,4560,2024-08-13,3,35,Yes
4560_3,4560,2024-08-14,5,103,No
4561_0,4561,2024-01-21,6,78,Yes
4562_0,4562,2024-04-06,13,51,No
4562_1,4562,2024-04-07,14,42,Yes
4563_0,4563,2024-09-14,10,26,No
4563_1,4563,2024-09-15,4,79,No
4563_2,4563,2024-09-16,11,52,No
4563_3,4563,2024-09-17,6,19,Yes
4563_4,4563,2024-09-18,4,99,Yes
4564_0,4564,2024-12-28,6,9,No
4564_1,4564,2024-12-29,8,90,No
4564_2,4564,2024-12-30,6,20,No
4565_0,4565,2024-04-12,3,75,Yes
4565_1,4565,2024-04-13,4,22,Yes
4566_0,4566,2024-06-09,8,69,No
4566_1,4566,2024-06-10,3,87,Yes
4566_2,4566,2024-06-11,8,36,No
4567_0,4567,2024-07-16,9,33,No
4567_1,4567,2024-07-17,10,88,No
4567_2,4567,2024-07-18,7,77,No
4567_3,4567,2024-07-19,13,117,Yes
4568_0,4568,2024-02-21,2,14,Yes
4568_1,4568,2024-02-22,11,58,No
4568_2,4568,2024-02-23,10,96,No
4568_3,4568,2024-02-24,3,94,Yes
4568_4,4568,2024-02-25,5,103,No
4569_0,4569,2024-05-01,9,10,No
4570_0,4570,2024-01-18,1,20,Yes
4570_1,4570,2024-01-19,7,53,Yes
4570_2,4570,2024-01-20,3,60,No
4570_3,4570,2024-01-21,5,51,No
4570_4,4570,2024-01-22,10,92,No
4571_0,4571,2024-05-24,8,31,No
4571_1,4571,2024-05-25,2,8,Yes
4572_0,4572,2024-09-30,9,78,No
4573_0,4573,2024-09-04,15,87,No
4574_0,4574,2024-10-11,12,71,No
4575_0,4575,2024-02-08,14,77,No
4575_1,4575,2024-02-09,15,16,No
4575_2,4575,2024-02-10,7,65,No
4575_3,4575,2024-02-11,9,27,No
4575_4,4575,2024-02-12,8,101,No
4576_0,4576,2024-03-25,11,47,No
4576_1,4576,2024-03-26,15,117,No
4576_2,4576,2024-03-27,1,13,Yes
4576_3,4576,2024-03-28,7,13,Yes
4577_0,4577,2024-08-19,14,99,Yes
4577_1,4577,2024-08-20,14,15,Yes
4577_2,4577,2024-08-21,7,66,No
4578_0,4578,2024-10-07,1,99,No
4578_1,4578,2024-10-08,1,4,Yes
4578_2,4578,2024-10-09,9,7,No
4578_3,4578,2024-10-10,6,88,Yes
4579_0,4579,2024-02-05,15,86,No
4579_1,4579,2024-02-06,4,96,No
4579_2,4579,2024-02-07,8,118,No
4580_0,4580,2024-12-27,1,42,No
4580_1,4580,2024-12-28,13,81,Yes
4580_2,4580,2024-12-29,6,91,Yes
4581_0,4581,2024-10-23,2,52,No
4581_1,4581,2024-10-24,1,51,Yes
4582_0,4582,2024-03-24,12,66,No
4582_1,4582,2024-03-25,5,107,No
4582_2,4582,2024-03-26,2,38,No
4582_3,4582,2024-03-27,9,2,Yes
4583_0,4583,2024-12-28,9,79,Yes
4583_1,4583,2024-12-29,5,37,No
4583_2,4583,2024-12-30,4,22,Yes
4583_3,4583,2024-12-31,4,52,Yes
4584_0,4584,2024-11-18,7,27,No
4584_1,4584,2024-11-19,7,101,No
4584_2,4584,2024-11-20,12,71,No
4585_0,4585,2024-02-27,5,54,Yes
4585_1,4585,2024-02-28,8,83,No
4585_2,4585,2024-02-29,14,40,No
4586_0,4586,2024-04-16,13,102,No
4586_1,4586,2024-04-17,14,73,No
4586_2,4586,2024-04-18,2,103,No
4587_0,4587,2024-05-25,5,11,Yes
4587_1,4587,2024-05-26,5,39,No
4587_2,4587,2024-05-27,8,64,No
4587_3,4587,2024-05-28,8,24,Yes
4587_4,4587,2024-05-29,13,15,No
4588_0,4588,2024-10-06,6,47,Yes
4589_0,4589,2024-01-23,5,120,Yes
4589_1,4589,2024-01-24,15,116,Yes
4589_2,4589,2024-01-25,6,6,No
4589_3,4589,2024-01-26,13,105,No
4590_0,4590,2024-04-24,13,2,No
4591_0,4591,2024-01-25,4,116,Yes
4591_1,4591,2024-01-26,8,45,No
4591_2,4591,2024-01-27,5,47,No
4591_3,4591,2024-01-28,9,91,No
4592_0,4592,2024-07-31,6,113,No
4592_1,4592,2024-08-01,3,16,No
4592_2,4592,2024-08-02,2,73,No
4593_0,4593,2024-06-27,11,13,No
4594_0,4594,2024-12-10,10,58,No
4594_1,4594,2024-12-11,11,87,No
4594_2,4594,2024-12-12,12,16,No
4594_3,4594,2024-12-13,7,113,No
4595_0,4595,2024-10-22,2,63,Yes
4596_0,4596,2024-07-02,10,61,No
4596_1,4596,2024-07-03,5,82,No
4596_2,4596,2024-07-04,4,3,No
4596_3,4596,2024-07-05,12,54,No
4596_4,4596,2024-07-06,12,114,Yes
4597_0,4597,2024-08-13,1,115,No
4597_1,4597,2024-08-14,8,91,Yes
4597_2,4597,2024-08-15,1,113,Yes
4598_0,4598,2024-12-29,13,22,Yes
4599_0,4599,2024-03-05,12,111,No
4599_1,4599,2024-03-06,11,117,No
4600_0,4600,2024-11-07,15,75,Yes
4600_1,4600,2024-11-08,10,25,No
4600_2,4600,2024-11-09,7,111,No
4600_3,4600,2024-11-10,2,113,No
4600_4,4600,2024-11-11,12,75,No
4601_0,4601,2024-02-06,2,35,No
4601_1,4601,2024-02-07,7,22,No
4601_2,4601,2024-02-08,7,86,No
4602_0,4602,2024-05-10,14,30,No
4602_1,4602,2024-05-11,3,28,No
4602_2,4602,2024-05-12,2,69,No
4602_3,4602,2024-05-13,5,90,Yes
4602_4,4602,2024-05-14,1,110,No
4603_0,4603,2024-07-19,2,102,No
4604_0,4604,2024-02-26,14,49,No
4604_1,4604,2024-02-27,12,20,No
4604_2,4604,2024-02-28,7,50,Yes
4604_3,4604,2024-02-29,11,50,No
4605_0,4605,2024-01-10,1,32,No
4605_1,4605,2024-01-11,5,63,No
4605_2,4605,2024-01-12,3,39,No
4605_3,4605,2024-01-13,10,8,No
4605_4,4605,2024-01-14,10,67,No
4606_0,4606,2024-04-04,7,109,No
4606_1,4606,2024-04-05,2,56,No
4606_2,4606,2024-04-06,15,25,No
4606_3,4606,2024-04-07,1,71,No
4606_4,4606,2024-04-08,6,70,No
4607_0,4607,2024-05-10,5,32,No
4607_1,4607,2024-05-11,10,103,Yes
4608_0,4608,2024-06-13,14,65,No
4608_1,4608,2024-06-14,5,5,No
4609_0,4609,2024-02-29,7,1,No
4609_1,4609,2024-03-01,12,22,Yes
4609_2,4609,2024-03-02,13,19,Yes
4610_0,4610,2024-07-27,4,74,Yes
4611_0,4611,2024-09-30,2,47,No
4611_1,4611,2024-10-01,1,3,No
4611_2,4611,2024-10-02,15,24,No
4611_3,4611,2024-10-03,5,114,No
4611_4,4611,2024-10-04,1,53,No
4612_0,4612,2024-04-20,1,21,No
4612_1,4612,2024-04-21,14,72,No
4613_0,4613,2024-04-11,14,82,No
4613_1,4613,2024-04-12,13,76,No
4613_2,4613,2024-04-13,4,65,Yes
4613_3,4613,2024-04-14,12,10,No
4613_4,4613,2024-04-15,5,61,No
4614_0,4614,2024-11-04,9,2,No
4615_0,4615,2024-11-22,3,6,Yes
4615_1,4615,2024-11-23,15,115,No
4615_2,4615,2024-11-24,10,84,Yes
4615_3,4615,2024-11-25,8,16,No
4615_4,4615,2024-11-26,5,82,Yes
4616_0,4616,2024-06-03,5,79,No
4616_1,4616,2024-06-04,2,99,No
4616_2,4616,2024-06-05,8,112,Yes
4617_0,4617,2024-10-20,4,81,Yes
4617_1,4617,2024-10-21,8,75,No
4618_0,4618,2024-04-07,10,116,No
4618_1,4618,2024-04-08,5,113,No
4618_2,4618,2024-04-09,10,37,Yes
4619_0,4619,2024-03-19,9,22,No
4620_0,4620,2024-05-24,11,28,No
4620_1,4620,2024-05-25,1,118,No
4621_0,4621,2024-06-02,1,75,Yes
4621_1,4621,2024-06-03,8,42,No
4621_2,4621,2024-06-04,4,36,No
4621_3,4621,2024-06-05,6,44,No
4621_4,4621,2024-06-06,9,116,No
4622_0,4622,2024-09-13,1,42,Yes
4622_1,4622,2024-09-14,14,55,No
4622_2,4622,2024-09-15,6,42,Yes
4623_0,4623,2024-12-16,12,102,No
4624_0,4624,2024-08-03,12,92,No
4625_0,4625,2024-02-13,8,58,No
4625_1,4625,2024-02-14,13,29,No
4625_2,4625,2024-02-15,3,106,Yes
4625_3,4625,2024-02-16,1,85,No
4626_0,4626,2024-05-29,10,112,Yes
4626_1,4626,2024-05-30,9,69,Yes
4626_2,4626,2024-05-31,3,53,Yes
4627_0,4627,2024-05-01,9,21,Yes
4627_1,4627,2024-05-02,9,105,Yes
4627_2,4627,2024-05-03,13,54,No
4627_3,4627,2024-05-04,9,59,Yes
4627_4,4627,2024-05-05,3,71,Yes
4628_0,4628,2024-09-03,5,90,No
4628_1,4628,2024-09-04,1,27,Yes
4628_2,4628,2024-09-05,1,69,No
4628_3,4628,2024-09-06,2,59,Yes
4629_0,4629,2024-02-27,6,3,No
4629_1,4629,2024-02-28,9,57,Yes
4629_2,4629,2024-02-29,2,114,No
4629_3,4629,2024-03-01,6,75,Yes
4629_4,4629,2024-03-02,2,33,Yes
4630_0,4630,2024-10-05,1,89,Yes
4630_1,4630,2024-10-06,11,85,Yes
4630_2,4630,2024-10-07,11,85,No
4631_0,4631,2024-02-16,11,10,No
4631_1,4631,2024-02-17,15,102,No
4631_2,4631,2024-02-18,12,20,No
4632_0,4632,2024-01-04,10,4,No
4632_1,4632,2024-01-05,9,3,No
4632_2,4632,2024-01-06,10,44,Yes
4632_3,4632,2024-01-07,14,93,No
4633_0,4633,2024-11-16,1,113,No
4633_1,4633,2024-11-17,15,111,Yes
4633_2,4633,2024-11-18,14,114,No
4634_0,4634,2024-05-22,15,106,Yes
4634_1,4634,2024-05-23,11,91,Yes
4635_0,4635,2024-10-10,10,86,Yes
4635_1,4635,2024-10-11,7,67,No
4635_2,4635,2024-10-12,6,4,No
4635_3,4635,2024-10-13,4,74,Yes
4635_4,4635,2024-10-14,13,76,No
4636_0,4636,2024-04-16,10,110,No
4636_1,4636,2024-04-17,3,55,Yes
4636_2,4636,2024-04-18,7,60,Yes
4636_3,4636,2024-04-19,5,44,No
4637_0,4637,2024-06-28,14,39,Yes
4638_0,4638,2024-02-24,7,52,Yes
4638_1,4638,2024-02-25,13,39,Yes
4638_2,4638,2024-02-26,2,47,Yes
4639_0,4639,2024-08-03,12,96,No
4640_0,4640,2024-01-31,9,44,Yes
4640_1,4640,2024-02-01,6,76,No
4641_0,4641,2024-02-03,15,102,Yes
4641_1,4641,2024-02-04,1,57,No
4641_2,4641,2024-02-05,9,90,No
4641_3,4641,2024-02-06,11,19,No
4642_0,4642,2024-08-21,11,72,Yes
4642_1,4642,2024-08-22,13,21,No
4643_0,4643,2024-11-20,4,56,No
4643_1,4643,2024-11-21,11,80,No
4643_2,4643,2024-11-22,11,107,No
4643_3,4643,2024-11-23,1,75,Yes
4643_4,4643,2024-11-24,7,39,No
4644_0,4644,2024-07-12,1,31,No
4644_1,4644,2024-07-13,5,79,No
4644_2,4644,2024-07-14,9,95,No
4645_0,4645,2024-01-11,4,94,Yes
4646_0,4646,2024-01-26,5,81,No
4646_1,4646,2024-01-27,4,32,No
4646_2,4646,2024-01-28,6,59,No
4646_3,4646,2024-01-29,1,12,No
4646_4,4646,2024-01-30,10,5,Yes
4647_0,4647,2024-07-08,2,86,No
4647_1,4647,2024-07-09,11,65,Yes
4647_2,4647,2024-07-10,10,32,Yes
4648_0,4648,2024-03-03,10,4,No
4648_1,4648,2024-03-04,10,46,No
4649_0,4649,2024-01-06,12,28,No
4649_1,4649,2024-01-07,4,81,Yes
4649_2,4649,2024-01-08,3,89,No
4650_0,4650,2024-10-16,2,79,No
4650_1,4650,2024-10-17,8,93,No
4651_0,4651,2024-06-27,7,59,No
4651_1,4651,2024-06-28,11,111,No
4652_0,4652,2024-02-11,7,110,No
4652_1,4652,2024-02-12,14,70,No
4653_0,4653,2024-08-22,7,106,No
4654_0,4654,2024-08-08,15,5,No
4654_1,4654,2024-08-09,12,22,No
4654_2,4654,2024-08-10,11,44,No
4655_0,4655,2024-11-27,12,96,No
4655_1,4655,2024-11-28,11,80,No
4655_2,4655,2024-11-29,14,80,Yes
4655_3,4655,2024-11-30,5,3,No
4655_4,4655,2024-12-01,13,58,No
4656_0,4656,2024-02-24,10,72,No
4656_1,4656,2024-02-25,3,47,No
4656_2,4656,2024-02-26,8,113,No
4656_3,4656,2024-02-27,9,58,No
4656_4,4656,2024-02-28,14,66,No
4657_0,4657,2024-03-27,7,61,Yes
4657_1,4657,2024-03-28,11,29,No
4658_0,4658,2024-11-02,6,73,No
4658_1,4658,2024-11-03,2,90,No
4658_2,4658,2024-11-04,6,19,No
4659_0,4659,2024-08-18,14,29,Yes
4659_1,4659,2024-08-19,8,48,No
4660_0,4660,2024-12-07,12,17,No
4660_1,4660,2024-12-08,8,104,Yes
4660_2,4660,2024-12-09,2,62,No
4660_3,4660,2024-12-10,14,65,Yes
4660_4,4660,2024-12-11,5,62,No
4661_0,4661,2024-06-12,4,113,No
4661_1,4661,2024-06-13,4,11,No
4661_2,4661,2024-06-14,15,39,No
4661_3,4661,2024-06-15,10,5,No
4661_4,4661,2024-06-16,14,97,No
4662_0,4662,2024-09-27,5,60,Yes
4662_1,4662,2024-09-28,14,116,No
4662_2,4662,2024-09-29,13,15,No
4663_0,4663,2024-07-13,15,2,No
4663_1,4663,2024-07-14,11,75,No
4663_2,4663,2024-07-15,3,72,Yes
4663_3,4663,2024-07-16,8,77,No
4663_4,4663,2024-07-17,12,21,No
4664_0,4664,2024-12-24,14,6,No
4664_1,4664,2024-12-25,15,23,Yes
4665_0,4665,2024-03-23,8,65,Yes
4665_1,4665,2024-03-24,4,43,Yes
4665_2,4665,2024-03-25,9,7,No
4666_0,4666,2024-07-21,10,111,No
4666_1,4666,2024-07-22,6,82,No
4666_2,4666,2024-07-23,10,45,Yes
4666_3,4666,2024-07-24,3,92,No
4666_4,4666,2024-07-25,8,97,No
4667_0,4667,2024-10-07,12,28,Yes
4667_1,4667,2024-10-08,6,114,Yes
4667_2,4667,2024-10-09,13,120,Yes
4667_3,4667,2024-10-10,8,28,No
4668_0,4668,2024-01-08,11,60,No
4668_1,4668,2024-01-09,15,56,Yes
4668_2,4668,2024-01-10,8,10,Yes
4669_0,4669,2024-03-10,9,72,No
4670_0,4670,2024-06-15,2,63,Yes
4670_1,4670,2024-06-16,5,39,No
4670_2,4670,2024-06-17,7,2,No
4671_0,4671,2024-02-05,5,87,No
4672_0,4672,2024-06-28,3,4,No
4672_1,4672,2024-06-29,9,79,No
4672_2,4672,2024-06-30,12,66,No
4672_3,4672,2024-07-01,2,95,No
4673_0,4673,2024-04-02,15,90,No
4673_1,4673,2024-04-03,4,99,Yes
4673_2,4673,2024-04-04,1,15,Yes
4673_3,4673,2024-04-05,15,6,No
4673_4,4673,2024-04-06,13,81,No
4674_0,4674,2024-09-30,4,23,No
4675_0,4675,2024-04-12,11,50,No
4675_1,4675,2024-04-13,4,117,Yes
4675_2,4675,2024-04-14,7,103,Yes
4675_3,4675,2024-04-15,7,2,No
4675_4,4675,2024-04-16,8,52,No
4676_0,4676,2024-10-19,1,116,No
4677_0,4677,2024-04-05,6,74,Yes
4677_1,4677,2024-04-06,13,53,No
4677_2,4677,2024-04-07,5,16,No
4677_3,4677,2024-04-08,9,38,No
4677_4,4677,2024-04-09,15,62,Yes
4678_0,4678,2024-09-25,7,117,Yes
4678_1,4678,2024-09-26,4,37,No
4679_0,4679,2024-02-09,4,56,Yes
4679_1,4679,2024-02-10,10,77,No
4679_2,4679,2024-02-11,8,78,Yes
4680_0,4680,2024-02-15,6,61,No
4680_1,4680,2024-02-16,15,43,No
4680_2,4680,2024-02-17,3,2,No
4680_3,4680,2024-02-18,5,13,Yes
4680_4,4680,2024-02-19,1,41,Yes
4681_0,4681,2024-08-24,4,25,No
4681_1,4681,2024-08-25,7,21,Yes
4681_2,4681,2024-08-26,10,49,No
4681_3,4681,2024-08-27,12,26,No
4681_4,4681,2024-08-28,15,83,No
4682_0,4682,2024-10-05,6,53,Yes
4682_1,4682,2024-10-06,6,90,No
4683_0,4683,2024-04-17,8,15,No
4683_1,4683,2024-04-18,7,72,No
4683_2,4683,2024-04-19,7,27,No
4684_0,4684,2024-02-12,3,11,No
4684_1,4684,2024-02-13,10,63,No
4685_0,4685,2024-05-06,14,76,No
4685_1,4685,2024-05-07,9,38,No
4685_2,4685,2024-05-08,5,57,No
4685_3,4685,2024-05-09,8,8,No
4685_4,4685,2024-05-10,6,6,Yes
4686_0,4686,2024-12-03,14,73,No
4686_1,4686,2024-12-04,8,5,No
4686_2,4686,2024-12-05,7,74,No
4687_0,4687,2024-04-03,11,39,Yes
4687_1,4687,2024-04-04,2,14,No
4687_2,4687,2024-04-05,9,66,No
4687_3,4687,2024-04-06,3,108,No
4688_0,4688,2024-02-21,10,30,Yes
4688_1,4688,2024-02-22,7,105,No
4688_2,4688,2024-02-23,5,18,Yes
4688_3,4688,2024-02-24,6,69,Yes
4688_4,4688,2024-02-25,11,90,Yes
4689_0,4689,2024-07-19,6,112,No
4689_1,4689,2024-07-20,7,8,Yes
4689_2,4689,2024-07-21,7,55,Yes
4690_0,4690,2024-09-06,1,41,No
4690_1,4690,2024-09-07,11,99,No
4691_0,4691,2024-11-15,11,52,Yes
4692_0,4692,2024-01-23,2,117,No
4692_1,4692,2024-01-24,7,71,Yes
4693_0,4693,2024-06-28,12,37,Yes
4693_1,4693,2024-06-29,3,31,Yes
4693_2,4693,2024-06-30,13,46,No
4694_0,4694,2024-05-07,4,119,No
4694_1,4694,2024-05-08,12,46,No
4695_0,4695,2024-09-25,12,79,No
4695_1,4695,2024-09-26,14,34,No
4695_2,4695,2024-09-27,4,27,No
4696_0,4696,2024-08-17,13,106,No
4697_0,4697,2024-02-14,13,115,Yes
4697_1,4697,2024-02-15,3,44,Yes
4698_0,4698,2024-03-16,3,7,No
4698_1,4698,2024-03-17,4,68,Yes
4698_2,4698,2024-03-18,11,82,No
4698_3,4698,2024-03-19,14,1,No
4698_4,4698,2024-03-20,12,29,No
4699_0,4699,2024-10-06,14,47,No
4699_1,4699,2024-10-07,2,92,No
4700_0,4700,2024-06-26,11,32,Yes
4700_1,4700,2024-06-27,5,108,Yes
4701_0,4701,2024-02-09,14,8,No
4701_1,4701,2024-02-10,14,94,Yes
4701_2,4701,2024-02-11,9,109,No
4701_3,4701,2024-02-12,3,94,No
4702_0,4702,2024-04-20,10,17,No
4702_1,4702,2024-04-21,1,98,No
4702_2,4702,2024-04-22,12,3,No
4702_3,4702,2024-04-23,6,6,Yes
4702_4,4702,2024-04-24,8,87,No
4703_0,4703,2024-05-22,14,112,No
